,title,year,dom_gross,for_gross,world_gross
8547,You Can Count on Me,2000,9180275.0,1647081.0,10827356.0
8548,Strangers on a Train,1951,7000000.0,0.0,7000000.0
8549,The Trouble with Harry,1955,7000000.0,0.0,7000000.0
8550,"Il buono, il brutto, il cattivo",1967,6100000.0,0.0,6100000.0
8552,Home Run,2013,2859955.0,0.0,2859955.0
8553,Reservoir Dogs,1992,2832029.0,0.0,2832029.0
8554,But I'm a Cheerleader,2000,2205627.0,303717.0,2509344.0
8555,The Wrong Man,1956,2000000.0,0.0,2000000.0
8556,The Rocky Horror Picture Show,1975,1414845.0,201131.0,1615976.0
8557,The Blue Bird,1976,887000.0,0.0,887000.0
8558,Blue Like Jazz,2012,595018.0,0.0,595018.0
8559,Que Horas Ela Volta?,2015,376976.0,2872065.0,3249041.0
8560,Q,1982,255000.0,0.0,255000.0
8561,Down & Out with the Dolls,2003,58936.0,0.0,58936.0
8562,"Pink Ribbons, Inc.",2012,26608.0,0.0,26608.0
8563,Blood Feast,2018,8708.0,0.0,8708.0
8564,Certifiably Jonathan,2011,7826.0,0.0,7826.0
8565,La navaja de Don Juan,2015,4254.0,0.0,4254.0
8566,Extreme Movie,2008,0.0,81338.0,81338.0
8567,The Charge of the Light Brigade,1936,0.0,0.0,0.0
8568,Grand Theft Parsons,2004,0.0,0.0,0.0
8569,Below Zero,2012,0.0,0.0,0.0
8570,Crowsnest,2012,0.0,0.0,0.0
8571,Airborne,2012,0.0,0.0,0.0
8572,Cotton Comes to Harlem,2014,0.0,0.0,0.0
8573,Bleeding Hearts,2015,0.0,0.0,0.0
8574,The Wicked Within,2013,0.0,0.0,0.0
8575,The Islands,2017,0.0,0.0,0.0
8576,Godâs Not Dead,2014,60755732.0,3021360.0,63777092.0
8577,Waiting...,2005,16124543.0,2548731.0,18673274.0
8578,Dead Man's Shoes,2006,6408.0,408328.0,414736.0
8580,Wolf Creek,2005,16186348.0,12818716.0,29005064.0
8581,Ong-Bak,2005,4563167.0,19499798.0,24062965.0
8582,Serbuan maut,2012,4105123.0,5192284.0,9297407.0
8583,Down by Law,1986,1436000.0,0.0,1436000.0
8584,The Offspring,1987,1355728.0,0.0,1355728.0
8585,Sex with Strangers,2002,247740.0,0.0,247740.0
8586,Beyond the Black Rainbow,2012,56491.0,0.0,56491.0
8587,Dracula: Pages from a Virgin's Diary,2003,39659.0,41712.0,81371.0
8588,The Sleepwalker,2014,2636.0,0.0,2636.0
8589,Departure,2017,0.0,27561.0,27561.0
8590,Faith Like Potatoes,2009,0.0,0.0,0.0
8591,Lake Mungo,2010,0.0,0.0,0.0
8592,Silent Running,2015,0.0,0.0,0.0
8593,The Dead Undead,2010,0.0,0.0,0.0
8594,The Vatican Exorcisms,2013,0.0,0.0,0.0
8595,Rocket Singh: Salesman of the Year,2009,164649.0,5184118.0,5348767.0
8596,Casablanca,1943,10462500.0,34355.0,10496855.0
8597,Rocky,1976,117235147.0,107764853.0,225000000.0
8599,Tom Jones,1963,37600000.0,0.0,37600000.0
8601,Taxi Driver,1976,28262574.0,53637.0,28316211.0
8602,An Inconvenient Truth,2006,24146161.0,29219764.0,53365925.0
8605,The Howling,1981,17985000.0,0.0,17985000.0
8606,Dr. No,1963,16067035.0,43500000.0,59567035.0
8607,Hellraiser,1987,14564000.0,11148.0,14575148.0
8609,Cry Wolf,2005,10047674.0,5895407.0,15943081.0
8610,Godzilla 2000,2000,10037390.0,0.0,10037390.0
8612,Transamerica,2006,9015303.0,7537860.0,16553163.0
8613,Beyond the Valley of the Dolls,1970,9000000.0,0.0,9000000.0
8614,Love Me Tender,1956,9000000.0,0.0,9000000.0
8616,Sands of Iwo Jima,1949,7800000.0,0.0,7800000.0
8618,I Am Not Your Negro,2017,7123919.0,2493483.0,9617402.0
8620,Shine a Light,2008,5505267.0,10668612.0,16173879.0
8621,October Baby,2012,5355847.0,36145.0,5391992.0
8623,20 Feet From Stardom,2013,4946250.0,946216.0,5892466.0
8624,"Food, Inc.",2009,4417674.0,314270.0,4731944.0
8625,An Inconvenient Sequel,2017,3496795.0,2342527.0,5839322.0
8626,Next Stop Wonderland,1998,3395581.0,70122.0,3465703.0
8629,Junebug,2005,2678010.0,875243.0,3553253.0
8630,Frozen River,2008,2511476.0,3518653.0,6030129.0
8631,Sidewalks of New York,2001,2402459.0,1172849.0,3575308.0
8632,Two Girls and a Guy,1998,2057193.0,257833.0,2315026.0
8633,The Broken Hearts Club: A Romantic Comedy,2000,1744858.0,277584.0,2022442.0
8634,Who Killed the Electric Car?,2006,1678874.0,170518.0,1849392.0
8635,The Secrets of Jonathan Sperry,2009,1355079.0,0.0,1355079.0
8636,Walking and Talking,1996,1287480.0,328307.0,1615787.0
8637,Bubba Ho-Tep,2003,1239183.0,253712.0,1492895.0
8638,No Man's Land,2001,1067481.0,1616726.0,2684207.0
8639,Slam,1998,1009819.0,77702.0,1087521.0
8640,Visages villages,2017,952432.0,3063254.0,4015686.0
8641,Brigham City,2001,852206.0,0.0,852206.0
8643,Panic,2000,779137.0,646570.0,1425707.0
8645,Fiza,2000,623791.0,555671.0,1179462.0
8647,Orgazmo,1998,582024.0,45263.0,627287.0
8649,All the Real Girls,2003,549666.0,153354.0,703020.0
8650,23 Blast,2014,549185.0,0.0,549185.0
8651,Dream With The Fishes,1997,542909.0,0.0,542909.0
8652,The Act of Killing,2013,486919.0,740397.0,1227316.0
8653,Blue Car,2003,464126.0,11241.0,475367.0
8654,Wristcutters: A Love Story,2007,446165.0,27604.0,473769.0
8655,Luminarias,2000,428535.0,0.0,428535.0
8657,Antarctica: A Year on Ice,2014,288757.0,0.0,288757.0
8658,The Battle of Shaker Heights,2003,280351.0,558794.0,839145.0
8659,Taxi to the Dark Side,2008,274661.0,29811.0,304472.0
8661,Guiana 1838,2004,227241.0,0.0,227241.0
8662,Love Liza,2002,213137.0,0.0,213137.0
8663,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,2006,144601.0,70958.0,215559.0
8664,Lisa Picard is Famous,2001,113433.0,0.0,113433.0
8665,Beyond the Brick: A LEGO Brickumentary,2015,101531.0,0.0,101531.0
8666,The House of the Devil,2009,101215.0,1597.0,102812.0
8667,Hardflip,2012,96734.0,0.0,96734.0
8668,Creative Control,2016,63014.0,0.0,63014.0
8669,Chocolate: Deep Dark Secrets,2005,49000.0,1500000.0,1549000.0
8670,The Perfect Host,2011,48764.0,2823.0,51587.0
8671,The Last Big Thing,1998,22434.0,0.0,22434.0
8672,Safe Men,1998,21210.0,0.0,21210.0
8673,Speedway Junky,2001,17127.0,0.0,17127.0
8674,Hits,2015,15156.0,0.0,15156.0
8675,The Specials,2000,12996.0,0.0,12996.0
8676,16 to Life,2010,11574.0,0.0,11574.0
8677,Alone with Her,2007,10787.0,833590.0,844377.0
8679,Special,2008,7202.0,19620.0,26822.0
8680,The Sisterhood of Night,2015,6870.0,0.0,6870.0
8681,Sparkler,1999,5494.0,0.0,5494.0
8682,The Helixâ¦Loaded,2005,3700.0,0.0,3700.0
8683,Childless,2015,1036.0,0.0,1036.0
8684,In Her Line of Fire,2006,884.0,0.0,884.0
8685,The Jimmy Show,2002,703.0,0.0,703.0
8686,Heli,2013,0.0,552614.0,552614.0
8687,Karachi se Lahore,2015,0.0,17721.0,17721.0
8688,Loving Annabelle,2006,0.0,5382.0,5382.0
8689,American Hero,2015,0.0,26.0,26.0
8690,Frat Party,2009,0.0,0.0,0.0
8691,Jimmy and Judy,2006,0.0,0.0,0.0
8692,The Party's Over,2003,0.0,0.0,0.0
8693,The Poker House,2009,0.0,0.0,0.0
8694,Proud,2005,0.0,0.0,0.0
8695,Steppin: The Movie,2008,0.0,0.0,0.0
8696,Zombies of Mass Destruction,2010,0.0,0.0,0.0
8697,Snow White: A Deadly Summer,2012,0.0,0.0,0.0
8698,Truth or Die,2012,0.0,0.0,0.0
8699,Black Rock,2013,0.0,0.0,0.0
8700,Hidden Away,2014,0.0,0.0,0.0
8701,My Last Day Without You,2013,0.0,0.0,0.0
8702,Zombie Hunter,2013,0.0,0.0,0.0
8703,Doc Holliday's Revenge,2014,0.0,0.0,0.0
8704,A Fine Step,2014,0.0,0.0,0.0
8705,Fear Clinic,2015,0.0,0.0,0.0
8706,The Pet,2015,0.0,0.0,0.0
8707,Bang Bang Baby,2014,0.0,0.0,0.0
8708,Hush,2016,0.0,0.0,0.0
8709,1982,2016,0.0,0.0,0.0
8710,The Horror Network,2015,0.0,0.0,0.0
8711,Chemical Cut,2016,0.0,0.0,0.0
8712,Por amor en el caserio,2015,0.0,0.0,0.0
8713,And Then Came Love,2007,8158.0,0.0,8158.0
8714,Hard Candy,2006,1024640.0,7242426.0,8267066.0
8715,Charly,2002,814666.0,0.0,814666.0
8716,Banshee Chapter,2014,0.0,78122.0,78122.0
8718,Jesse,2014,0.0,0.0,0.0
8719,Ask Me Anything,2015,0.0,0.0,0.0
8720,L!fe Happens,2012,30905.0,0.0,30905.0
8721,Lowriders,2017,6179955.0,8466.0,6188421.0
8722,Food Chains,2014,0.0,176.0,176.0
8723,On the Waterfront,1954,9600000.0,0.0,9600000.0
8725,Meet the Blacks,2016,9097072.0,0.0,9097072.0
8726,"4 luni, 3 saptamani si 2 zile",2008,1196321.0,10796835.0,11993156.0
8728,The Quiet,2006,381420.0,0.0,381420.0
8729,The Giant Mechanical Man,2012,7396.0,0.0,7396.0
8730,The Brass Teapot,2013,6997.0,406736.0,413733.0
8731,40 Weeks,2014,0.0,0.0,0.0
8732,Le bonheur d'Elza,2015,0.0,0.0,0.0
8733,Bambi,1942,102797000.0,165203000.0,268000000.0
8734,"For a Good Time, Call",2012,1251749.0,134339.0,1386088.0
8735,Latter Days,2004,833118.0,32590.0,865708.0
8736,The Hammer,2008,442638.0,0.0,442638.0
8737,Windsor Drive,2015,3256.0,0.0,3256.0
8739,Harrison Montgomery,2008,0.0,0.0,0.0
8741,Time Changer,2002,1500711.0,0.0,1500711.0
8742,London to Brighton,2009,0.0,610776.0,610776.0
8743,Crying With Laughter,2009,0.0,16909.0,16909.0
8744,Billy Jack,1971,98000000.0,0.0,98000000.0
8745,Jodaeiye Nader az Simin,2011,7098492.0,17327677.0,24426169.0
8746,Welcome to the Dollhouse,1996,4198137.0,836657.0,5034794.0
8747,Raising Victor Vargas,2003,2073984.0,826594.0,2900578.0
8748,Ruby in Paradise,1993,1001437.0,0.0,1001437.0
8749,Pandora's Box,2002,881950.0,0.0,881950.0
8750,Cama adentro,2007,200433.0,0.0,200433.0
8751,Deterrence,2000,144583.0,227064.0,371647.0
8752,The Mudge Boy,2004,62544.0,0.0,62544.0
8753,The Young Unknowns,2003,58163.0,0.0,58163.0
8754,DÃ¸d snÃ¸,2009,46742.0,2147278.0,2194020.0
8755,Not Cool,2014,35688.0,0.0,35688.0
8757,Vessel,2015,0.0,0.0,0.0
8758,Saints and Soldiers,2004,1310470.0,0.0,1310470.0
8759,American Graffiti,1973,115000000.0,25000000.0,140000000.0
8760,Iraq for Sale: The War Profiteers,2006,0.0,0.0,0.0
8761,Kevin Hart: Laugh at My Pain,2011,7706436.0,6000.0,7712436.0
8762,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,5520368.0,0.0,5520368.0
8765,Il conformista,2014,59656.0,29953.0,89609.0
8766,Interview with the Assassin,2002,47329.0,0.0,47329.0
8767,Undead,2005,41196.0,188054.0,229250.0
8768,Donkey Punch,2009,19367.0,795434.0,814801.0
8770,Destiny,2014,0.0,450.0,450.0
8771,Bled,2009,0.0,0.0,0.0
8772,Adulterers,2016,0.0,0.0,0.0
8773,La mariÃ©e Ã©tait en noir,1968,44566.0,0.0,44566.0
8774,High Noon,1952,8000000.0,0.0,8000000.0
8775,Hoop Dreams,1994,7768371.0,4000000.0,11768371.0
8776,Rize,2005,3278611.0,1579120.0,4857731.0
8777,Half Nelson,2006,2697938.0,2213787.0,4911725.0
8778,L.I.E.,2001,1140965.0,0.0,1140965.0
8779,Columbus,2017,1017107.0,93404.0,1110511.0
8780,Naturally Native,1999,10508.0,0.0,10508.0
8781,B-Girl,2010,0.0,1160.0,1160.0
8782,Walter,2015,0.0,0.0,0.0
8785,Hav Plenty,1998,2301777.0,0.0,2301777.0
8786,Escape from Tomorrow,2013,171962.0,0.0,171962.0
8787,That Way Madness Lies,2018,1447.0,0.0,1447.0
8788,After,2012,0.0,0.0,0.0
8789,The Hadza: Last of the First,2014,0.0,0.0,0.0
8790,Starsuckers,2009,0.0,14812.0,14812.0
8791,Treachery,2013,0.0,0.0,0.0
8792,Top Hat,1935,1782000.0,1420000.0,3202000.0
8793,The Blair Witch Project,1999,140539099.0,107760901.0,248300000.0
8794,Woodstock,1970,34505110.0,0.0,34505110.0
8795,The Kentucky Fried Movie,1977,15000000.0,5000000.0,20000000.0
8796,Per qualche dollaro in piÃ¹,1967,4300000.0,0.0,4300000.0
8797,Mercy Streets,2000,173599.0,0.0,173599.0
8798,Water & Power,2014,42557.0,0.0,42557.0
8799,Arnolds Park,2007,23616.0,0.0,23616.0
8800,Broken Vessels,1999,15030.0,70313.0,85343.0
8801,Drunk Wedding,2015,3301.0,0.0,3301.0
8803,Crop Circles: Quest for Truth,2002,0.0,0.0,0.0
8804,The Maid's Room,2014,0.0,0.0,0.0
8805,Light from the Darkroom,2014,0.0,0.0,0.0
8806,Irreplaceable,2015,0.0,0.0,0.0
8807,A Hard Day's Night,1964,1537860.0,88924.0,1626784.0
8808,The Harvest/La Cosecha,2011,3709.0,0.0,3709.0
8809,Julija in alfa Romeo,2015,0.0,8462.0,8462.0
8810,Mata Hari,1931,900000.0,0.0,900000.0
8812,Love Letters,1984,5269990.0,0.0,5269990.0
8813,Faith Connections,2014,9111.0,0.0,9111.0
8814,High Road,2012,0.0,0.0,0.0
8815,Fireproof,2008,33456317.0,16980.0,33473297.0
8816,Benji,1974,31559560.0,0.0,31559560.0
8817,Open Water,2004,30500882.0,25017759.0,55518641.0
8818,Kingdom of the Spiders,1977,17000000.0,0.0,17000000.0
8819,Mad Hot Ballroom,2005,8117961.0,1269620.0,9387581.0
8820,The Station Agent,2003,5801558.0,3668651.0,9470209.0
8822,Wordplay,2006,3121270.0,56366.0,3177636.0
8823,Beyond the Mat,1999,2047570.0,0.0,2047570.0
8824,The Singles Ward,2002,1250798.0,0.0,1250798.0
8825,Sholem Aleichem: Laughing in the Darkness,2011,1131261.0,0.0,1131261.0
8826,Osama,2004,1127331.0,844148.0,1971479.0
8827,Groove,2000,1115313.0,52211.0,1167524.0
8828,The R.M.,2003,1111615.0,0.0,1111615.0
8829,Twin Falls Idaho,1999,985341.0,41887.0,1027228.0
8830,Mean Creek,2004,603951.0,744799.0,1348750.0
8831,Drinking Buddies,2013,343706.0,63394.0,407100.0
8832,Hurricane Streets,1998,334041.0,33541.0,367582.0
8833,Never Again,2002,307631.0,1162.0,308793.0
8834,Shichinin no samurai,1956,271736.0,0.0,271736.0
8835,Civil Brand,2003,254293.0,0.0,254293.0
8837,Lonesome Jim,2006,154187.0,448602.0,602789.0
8838,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2013,152449.0,0.0,152449.0
8839,The Other Dream Team,2012,134109.0,180335.0,314444.0
8840,O Menino e o Mundo,2015,129479.0,151488.0,280967.0
8842,Johnny Suede,1991,55000.0,0.0,55000.0
8843,Finishing the Game,2007,52850.0,351.0,53201.0
8844,Kiss the Bride,2008,32033.0,0.0,32033.0
8847,The Slaughter Rule,2003,13134.0,0.0,13134.0
8848,The Living Wake,2010,12232.0,0.0,12232.0
8849,Scott Walker: 30 Century Man,2009,6840.0,70281.0,77121.0
8850,The Californians,2005,4134.0,0.0,4134.0
8851,Born to Fly: Elizabeth Streb vs. Gravity,2014,1822.0,0.0,1822.0
8852,Detention of the Dead,2013,1778.0,0.0,1778.0
8853,Higher Power,2018,528.0,0.0,528.0
8854,Feng kuang de shi tou,2006,0.0,3000000.0,3000000.0
8855,Now is Good,2013,0.0,2141436.0,2141436.0
8856,Griffin & Phoenix,2006,0.0,1355967.0,1355967.0
8857,Everything Put Together,2001,0.0,7890.0,7890.0
8858,Drones,2010,0.0,0.0,0.0
8859,Enter Nowhere,2012,0.0,0.0,0.0
8860,Girls Gone Dead,2012,0.0,0.0,0.0
8861,Insomnia Manica,2005,0.0,0.0,0.0
8862,America Is Still The Place,2014,0.0,0.0,0.0
8863,The Outrageous Sophie Tucker,2015,0.0,0.0,0.0
8864,Subconscious,2015,0.0,0.0,0.0
8865,Roadside,2015,0.0,0.0,0.0
8866,Diamond Ruff,2014,0.0,0.0,0.0
8867,Love in the Time of Monsters,2015,0.0,0.0,0.0
8868,El rey de Najayo,2012,0.0,0.0,0.0
8869,Fight to the Finish,2015,0.0,0.0,0.0
8870,Bucky and the Squirrels,2013,0.0,0.0,0.0
8871,Going Under,1990,0.0,0.0,0.0
8873,Alleluia! The Devil's Carnival,2015,0.0,0.0,0.0
8874,Brooklyn Bizarre,2015,0.0,0.0,0.0
8875,The Sound and the Shadow,2014,0.0,0.0,0.0
8876,Rodeo Girl,2015,0.0,0.0,0.0
8877,The Little Ponderosa Zoo,2015,0.0,0.0,0.0
8878,The Toxic Avenger,1984,0.0,0.0,0.0
8879,Paranormal Activity,2009,107918810.0,86264224.0,194183034.0
8880,Straight out of Brooklyn,1991,2712293.0,0.0,2712293.0
8881,Brick,2006,2075743.0,2168253.0,4243996.0
8882,Sunday,1997,410919.0,39430.0,450349.0
8883,Conversations with Other Women,2006,379418.0,918327.0,1297745.0
8884,Siakh lokhamim: ha'slilim ha'gnouzim,2015,41260.0,1243.0,42503.0
8885,Poultrygeist: Night of the Chicken Dead,2008,13804.0,8819.0,22623.0
8886,As It Is in Heaven,2014,13486.0,0.0,13486.0
8887,Mutual Friends,2014,0.0,0.0,0.0
8888,Rise Of the Entrepreneur - The Search For A Better Way,2014,0.0,0.0,0.0
8889,42nd Street,1933,1438000.0,843000.0,2281000.0
8890,Metropolitan,1990,2938000.0,0.0,2938000.0
8891,Moartea domnului Lazarescu,2006,80301.0,501003.0,581304.0
8892,Gory Gory Hallelujah,2005,12604.0,0.0,12604.0
8893,Blue Ruin,2014,258384.0,178618.0,437002.0
8894,Napoleon Dynamite,2004,44540956.0,1581757.0,46122713.0
8895,Monty Python and the Holy Grail,1975,3427696.0,1601252.0,5028948.0
8896,Quinceanera,2006,1692693.0,1104506.0,2797199.0
8897,Dogtown and Z-Boys,2002,1293295.0,307271.0,1600566.0
8898,Heroes,2008,655538.0,0.0,655538.0
8899,Tarnation,2004,592014.0,570000.0,1162014.0
8900,I Want Your Money,2010,433588.0,0.0,433588.0
8901,E tu vivrai nel terrore - L'aldilÃ,1983,126387.0,0.0,126387.0
8902,Home Movies,1980,89134.0,0.0,89134.0
8904,Fabled,2004,31425.0,0.0,31425.0
8905,The Dark Hours,2005,423.0,0.0,423.0
8906,Viskningar och rop,2015,0.0,9071.0,9071.0
8907,My Beautiful Laundrette,1986,0.0,0.0,0.0
8908,Show Me,2005,0.0,0.0,0.0
8909,Pancakes,2014,0.0,0.0,0.0
8910,Intolerance,1916,0.0,0.0,0.0
8911,The Broadway Melody,1929,2800000.0,1558000.0,4358000.0
8912,The Evil Dead,1983,2400000.0,27000000.0,29400000.0
8913,Trekkies,1999,617172.0,0.0,617172.0
8914,Maniac,1980,10000000.0,0.0,10000000.0
8915,American Ninja 2: The Confrontation,1987,4000000.0,0.0,4000000.0
8916,Murderball,2005,1531154.0,241825.0,1772979.0
8917,My Dog Tulip,2010,246574.0,64317.0,310891.0
8918,51 Birch Street,2006,84689.0,0.0,84689.0
8919,Revolution#9,2002,9118.0,0.0,9118.0
8920,Royal Kill,2009,0.0,0.0,0.0
8921,Rotor DR1,2015,0.0,0.0,0.0
8922,12 Angry Men,1957,0.0,0.0,0.0
8924,It Happened One Night,1934,2500000.0,0.0,2500000.0
8925,Kynodontas,2010,110248.0,1263159.0,1373407.0
8926,Tumbleweeds,1999,1350248.0,437920.0,1788168.0
8927,Tupac Resurrection,2003,7718961.0,89563.0,7808524.0
8928,God's Army,2000,2637726.0,14789.0,2652515.0
8929,Pieces of April,2003,2528664.0,1042589.0,3571253.0
8930,When The Cat's Away,1996,1652472.0,873512.0,2525984.0
8931,Wendy and Lucy,2008,865695.0,550351.0,1416046.0
8932,Let's Talk About Sex,1998,373615.0,0.0,373615.0
8933,Old Joy,2006,255923.0,143985.0,399908.0
8934,First Morning,2005,87264.0,0.0,87264.0
8935,Pierrot le fou,2007,70807.0,573.0,71380.0
8936,The Watermelon Woman,1997,42735.0,0.0,42735.0
8937,3 Backyards,2011,39475.0,0.0,39475.0
8938,Sisters in Law,2006,33312.0,0.0,33312.0
8939,Nothing But a Man,2012,17241.0,0.0,17241.0
8940,Ayurveda: Art of Being,2002,16892.0,2050000.0,2066892.0
8941,"First Love, Last Rites",1998,10876.0,0.0,10876.0
8942,Fighting Tommy Riley,2005,10514.0,0.0,10514.0
8943,Locker 13,2014,3496.0,0.0,3496.0
8944,The Looking Glass,2015,1711.0,0.0,1711.0
8945,All You Need Is Love,2014,0.0,3565259.0,3565259.0
8946,Death Race 2000,1975,0.0,0.0,0.0
8947,Some Guy Who Kills People,2012,0.0,0.0,0.0
8948,Midnight Cabaret,2013,0.0,0.0,0.0
8949,Teeth and Blood,2015,0.0,0.0,0.0
8950,Walking to Paris,2015,0.0,0.0,0.0
8951,Anderson's Cross,2010,0.0,0.0,0.0
8952,Amidst the Devil's Wings,2015,0.0,0.0,0.0
8953,Death Calls,2010,0.0,0.0,0.0
8955,Graduation Day,1981,23894000.0,0.0,23894000.0
8956,Chasing Amy,1997,12006514.0,3148581.0,15155095.0
8957,Lovely and Amazing,2002,4210379.0,403103.0,4613482.0
8958,Sleight,2017,3930990.0,3460.0,3934450.0
8959,Better Luck Tomorrow,2003,3802390.0,6836.0,3809226.0
8961,The Incredibly True Adventure of Two Girls in Love,1995,2210408.0,266747.0,2477155.0
8962,Chuck&Buck,2000,1055671.0,102001.0,1157672.0
8963,American Desi,2001,902835.0,463400.0,1366235.0
8964,Cube,1998,489220.0,8479845.0,8969065.0
8965,Love and Other Catastrophes,1997,212285.0,530931.0,743216.0
8966,I Married a Strange Person,1998,203134.0,0.0,203134.0
8967,November,2005,191862.0,0.0,191862.0
8968,Sugar Town,1999,178095.0,0.0,178095.0
8969,Happy Valley,2008,67665.0,0.0,67665.0
8971,The Motel,2006,51540.0,0.0,51540.0
8972,On the Outs,2005,49772.0,188044.0,237816.0
8973,Shotgun Stories,2007,46026.0,238148.0,284174.0
8974,Nightlights,2014,21147.0,0.0,21147.0
8975,Test,2014,18823.0,0.0,18823.0
8976,The Sticky Fingers of Time,1999,18195.0,2433.0,20628.0
8977,Along the Roadside,2015,0.0,3234.0,3234.0
8978,Sunday School Musical,2008,0.0,0.0,0.0
8979,Rust,2010,0.0,0.0,0.0
8980,The Christmas Bunny,2010,0.0,0.0,0.0
8981,Ink,2009,0.0,0.0,0.0
8982,The Frozen,2012,0.0,0.0,0.0
8983,Jesus People,2014,0.0,0.0,0.0
8984,Butterfly,2010,0.0,0.0,0.0
8985,UnDivided,2015,0.0,0.0,0.0
8986,Horse Camp,2014,0.0,0.0,0.0
8987,Give Me Shelter,2015,0.0,0.0,0.0
8988,Rock the House,2011,0.0,0.0,0.0
8989,Shooting the Warwicks,2015,0.0,0.0,0.0
8991,Western Religion,2015,0.0,0.0,0.0
8992,4/11,2015,0.0,0.0,0.0
8993,The Big Parade,1925,11000000.0,11000000.0,22000000.0
8994,Little Big Top,2008,7484.0,0.0,7484.0
8995,Bronson,2009,104979.0,2598783.0,2703762.0
8996,Burn,2012,1109276.0,0.0,1109276.0
8997,Urbania,2000,1032075.0,0.0,1032075.0
8998,"The Beast from 20,000 Fathoms",1953,5000000.0,0.0,5000000.0
8999,The Stewardesses,1969,13500000.0,11500000.0,25000000.0
9000,Mad Max,1980,8750000.0,91000000.0,99750000.0
9002,Swingers,1996,4505922.0,2112656.0,6618578.0
9003,Per un pugno di dollari,1967,3500000.0,16248.0,3516248.0
9004,The Grace Card,2011,2430735.0,0.0,2430735.0
9005,She Done Him Wrong,1933,2000000.0,0.0,2000000.0
9006,Trois,2000,1161843.0,0.0,1161843.0
9007,The Overnight,2015,1109808.0,56188.0,1165996.0
9008,Short Cut to Nirvana: Kumbh Mela,2004,381225.0,58426.0,439651.0
9009,Middle of Nowhere,2012,236806.0,0.0,236806.0
9010,Call+Response,2008,212989.0,0.0,212989.0
9011,The Business of Fancy Dancing,2002,174682.0,0.0,174682.0
9012,Hybrid,2002,162605.0,0.0,162605.0
9013,Baghead,2008,140016.0,0.0,140016.0
9014,Malevolence,2004,126021.0,220085.0,346106.0
9016,Good Dick,2008,28835.0,23608.0,52443.0
9017,The Case of the Grinning Cat,2006,7033.0,0.0,7033.0
9018,Solitude,2005,6260.0,0.0,6260.0
9019,The Word,2014,3648.0,0.0,3648.0
9020,The Trials of Darryl Hunt,2007,1217.0,0.0,1217.0
9021,The Man From Earth,2007,0.0,0.0,0.0
9022,Samantha: An American Girl Holiday,2004,0.0,0.0,0.0
9023,Yesterday Was a Lie,2008,0.0,0.0,0.0
9024,Archaeology of a Woman,2014,0.0,0.0,0.0
9025,Sanctuary; Quite a Conundrum,2014,0.0,0.0,0.0
9026,Theresa Is a Mother,2015,0.0,0.0,0.0
9027,Perfect Cowboy,2015,0.0,0.0,0.0
9028,H.,2014,0.0,0.0,0.0
9029,Weekend,2011,484592.0,1092993.0,1577585.0
9030,Bacheha-Ye aseman,1999,933933.0,694646.0,1628579.0
9031,Butterfly Girl,2015,17503.0,0.0,17503.0
9032,Arrowhead,2017,0.0,0.0,0.0
9033,She's Gotta Have It,1986,7137502.0,0.0,7137502.0
9035,Sparrows Dance,2013,2602.0,0.0,2602.0
9036,Heroes of Dirt,2015,0.0,0.0,0.0
9037,The Fits,2016,166425.0,2817.0,169242.0
9038,Dolphin,1979,14000.0,0.0,14000.0
9039,Lumea e a mea,2015,0.0,29678.0,29678.0
9040,The Horse Boy,2009,156612.0,0.0,156612.0
9042,Sweet Sweetback's Baad Asssss Song,1971,15200000.0,0.0,15200000.0
9043,Once,2007,9445857.0,13877774.0,23323631.0
9044,Tadpole,2002,2891288.0,378840.0,3270128.0
9045,The Woman Chaser,2000,110719.0,0.0,110719.0
9046,Antarctic Edge: 70Âº South,2015,7193.0,0.0,7193.0
9047,Top Spin,2015,5858.0,0.0,5858.0
9048,Speak No Evil,2013,0.0,32927.0,32927.0
